,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,,Tackles,Tackles,Tackles,Tackles,Tackles,
Rk,Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty
764,Stanley Havili,IND,26,FB,13,8,,,,,,1,0,0,0,0,,7,5,2,0,0,
765,Casey Hayward,GNB,24,cb,3,1,,,,,,,,,,,,8,5,3,0,0,
766,Vincent Jackson,TAM,30,WR,16,16,,,,,,0,1,0,0,0,,5,5,0,0,0,
767,A.J. Jefferson,MIN,25,,10,0,1,1,0,1,1,,,,,,,5,5,0,0,0,
768,Cam Johnson,IND,23,,12,0,,,,,,,,,,,,7,5,2,0,0,
769,Nico Johnson,KAN,23,lilb,6,1,,,,,,,,,,,,7,5,2,0,0,
770,Edgar Jones,DAL,29,,7,0,0,0,0,0,1,,,,,,,6,5,1,0,0,
771,Marvin Jones,CIN,23,wr,16,3,,,,,,,,,,,,6,5,1,0,0,
772,Bryan Kehl,WAS,29,,5,0,,,,,,,,,,,,6,5,1,0,0,
773,Jeff Maehl,PHI,24,,16,0,,,,,,,,,,,,6,5,1,0,0,
774,Eric Martin,CLE,22,,16,0,,,,,,0,0,1,0,0,,9,5,4,0,0,
775,Bruce Miller,SFO,26,FB,14,13,,,,,,0,1,0,0,0,,6,5,1,0,0,
776,Sterling Moore,DAL,23,,5,0,1,21,0,21,3,,,,,,,5,5,0,0,0,
777,Darryl Morris,SFO,23,,13,0,,,,,,0,0,1,0,0,,7,5,2,0,0,
778,Jerome Murphy,WAS,26,,11,0,,,,,,,,,,,,6,5,1,0,0,
779,Nick Novak01,SDG,32,K,16,0,,,,,,,,,,,,5,5,0,0,0,
780,J.K. Schaffer,CIN,23,,9,0,,,,,,,,,,,,7,5,2,0,0,
781,Marcus Spears,BAL,30,de,5,1,,,,,,,,,,,,10,5,5,2,0,
782,Damion Square,PHI,24,,10,0,0,0,0,0,1,,,,,,,5,5,0,1,0,
783,R.J. Stanford,MIA,25,,13,0,,,,,,,,,,,,5,5,0,0,0,
784,Jeremy Stewart,OAK,24,,13,0,,,,,,,,,,,,5,5,0,0,0,
785,Rod Sweeting,NOR,23,,9,0,,,,,,,,,,,,6,5,1,0,0,
786,Alameda Ta'amu,ARI,23,nt,14,3,,,,,,,,,,,,7,5,2,2,1,
787,Taylor Thompson,TEN,24,te,16,3,,,,,,,,,,,,7,5,2,0,0,
788,Mike Wallace,MIA,27,WR,16,16,,,,,,,,,,,,5,5,0,0,0,
789,Anthony Walters,CHI,25,,13,0,,,,,,,,,,,,5,5,0,0,0,
790,Nate Washington,TEN,30,WR,16,15,,,,,,,,,,,,5,5,0,0,0,
791,Chris White,NWE,24,,16,0,,,,,,,,,,,,9,5,4,0,0,
792,Duke Williams,BUF,23,,16,0,,,,,,,,,,,,7,5,2,0,1,
793,C.J. Wilson,GNB,26,,8,0,,,,,,,,,,,,8,5,3,1,0,
794,Darrel Young,WAS,26,fb,13,7,,,,,,,,,,,,7,5,2,0,0,
795,Sam Acho,ARI,25,lb,3,2,,,,,,1,0,1,0,0,1.0,5,4,1,1,1,
796,Danny Aiken,NWE,25,,16,0,,,,,,0,1,0,-41,0,,4,4,0,0,0,
797,Lorenzo Alexander,ARI,30,lb,3,3,0,0,0,0,1,,,,,,,4,4,0,0,1,
798,Matt Asiata,MIN,26,rb,11,1,,,,,,0,1,0,0,0,,5,4,1,0,0,
799,Gary Barnidge,CLE,28,TE,16,12,,,,,,,,,,,,4,4,0,0,0,
800,Desmond Bishop,MIN,29,lb,4,1,,,,,,,,,,,,5,4,1,1,0,
801,Alex Boone,SFO,26,RG,16,16,,,,,,,,,,,,4,4,0,0,0,
802,Matthew Bosher,ATL,26,P,16,0,,,,,,,,,,,,4,4,0,0,0,
803,Brandon Bostick,GNB,24,,11,0,,,,,,,,,,,,6,4,2,0,0,
804,Tyvon Branch,OAK,27,ss,2,2,,,,,,,,,,,1.0,5,4,1,1,2,
805,Richie Brockel,CAR,27,,16,0,,,,,,0,1,0,0,0,,5,4,1,0,0,
806,Jaron Brown,ARI,23,,16,0,,,,,,,,,,,,5,4,1,0,0,
807,Marlon Brown,BAL,22,WR,14,12,,,,,,,,,,,,4,4,0,0,0,
808,Brandon Burton,2TM,24,,9,0,0,0,0,0,1,,,,,,,6,4,2,0,0,
809,Alex Carrington,BUF,26,de,3,3,,,,,,,,,,,,10,4,6,2,1,
810,Chris Carter,PIT,24,rolb,13,1,,,,,,0,0,1,0,0,,5,4,1,0,0,
811,Jamaal Charles,KAN,27,RB,15,15,,,,,,0,4,1,0,0,,4,4,0,0,0,
812,Orson Charles,CIN,22,,13,0,,,,,,,,,,,,6,4,2,0,0,
813,Tashard Choice,2TM,29,,15,0,,,,,,0,0,1,0,0,,8,4,4,0,0,
814,Derrick Coleman,SEA,23,fb,12,3,,,,,,0,1,0,0,0,,7,4,3,0,0,
815,Jon Condo,OAK,32,,16,0,,,,,,,,,,,,6,4,2,0,0,
816,Josh Cribbs,NYJ,30,,6,0,,,,,,,,,,,,6,4,2,0,0,
817,Victor Cruz,NYG,27,WR,14,12,,,,,,0,1,0,0,0,,4,4,0,0,0,
818,Ryan Davis,JAX,24,,7,0,1,8,0,8,1,,,,,,1.0,4,4,0,2,6,
819,Eric Decker,DEN,26,WR,16,16,,,,,,0,2,1,0,0,,4,4,0,0,0,
820,Kenny Demens,ARI,23,,2,0,,,,,,,,,,,,4,4,0,0,0,
821,Paul Fanaika,ARI,27,RG,16,16,,,,,,,,,,,,4,4,0,0,0,
822,Larry Fitzgerald,ARI,30,WR,16,16,,,,,,0,1,0,0,0,,4,4,0,0,0,
823,Michael Ford,CHI,23,,12,0,,,,,,0,0,1,0,0,,4,4,0,0,0,
824,Matt Forte,CHI,28,RB,16,16,,,,,,0,2,0,0,0,,4,4,0,0,0,
825,Glenn Foster,NOR,23,,12,0,0,0,0,0,1,,,,,,3.0,7,4,3,4,6,
826,Brandon Ghee,CIN,26,,10,0,0,0,0,0,5,,,,,,,7,4,3,0,0,
827,Brett Goode,GNB,29,,16,0,,,,,,,,,,,,4,4,0,0,0,
828,Ryan Griffin,HOU,23,TE,15,8,,,,,,0,0,1,0,0,,5,4,1,0,0,
829,Quentin Groves,CLE,29,,5,0,,,,,,1,0,0,0,0,2.0,4,4,0,3,2,
830,Andrew Hawkins,CIN,27,,8,0,,,,,,0,1,1,0,0,,4,4,0,0,0,
831,Jordan Hill,SEA,22,,4,0,,,,,,,,,,,1.5,7,4,3,2,2,
832,Gerald Hodges,MIN,22,,11,0,,,,,,,,,,,,5,4,1,0,0,
833,Montori Hughes,IND,23,,4,0,,,,,,,,,,,,6,4,2,0,0,
834,Alshon Jeffery,CHI,23,WR,16,14,,,,,,0,3,2,0,0,,4,4,0,0,0,
835,Rashad Jennings,OAK,28,RB,15,8,,,,,,,,,,,,5,4,1,0,0,
836,Jeron Johnson,SEA,25,,7,0,,,,,,,,,,,,6,4,2,0,0,
837,Greg Jones,HOU,32,fb,16,5,,,,,,0,0,1,0,0,,4,4,0,0,0,
838,Travis Lewis,DET,25,,12,0,,,,,,,,,,,,6,4,2,0,0,
839,Greg Little,CLE,24,WR,16,13,,,,,,,,,,,,4,4,0,0,0,
840,Dwight Lowery,JAX,27,fs,3,3,0,0,0,0,1,0,0,1,0,0,,6,4,2,1,0,
841,Tim Masthay,GNB,26,P,16,0,,,,,,,,,,,,4,4,0,0,0,
842,Rishard Matthews,MIA,24,wr,16,5,,,,,,,,,,,,5,4,1,0,0,
843,Pat McAfee,IND,26,P,16,0,,,,,,,,,,,,4,4,0,0,0,
844,Kevin Minter,ARI,23,,13,0,,,,,,,,,,,,4,4,0,0,0,
845,D.J. Moore,CAR,26,,2,0,,,,,,,,,,,,5,4,1,0,0,
846,Dezman Moses,KAN,24,,13,0,,,,,,,,,,,,6,4,2,0,0,
847,Chris Neild,WAS,26,,8,0,,,,,,,,,,,,6,4,2,2,0,
848,Cheta Ozougwu,CHI,25,,7,0,,,,,,1,0,0,0,0,1.0,5,4,1,0,0,
849,Chris Polk,PHI,24,,15,0,,,,,,,,,,,,5,4,1,0,0,
850,Joseph Randle,DAL,22,rb,13,2,,,,,,0,0,1,-7,0,,4,4,0,0,0,
851,Aaron Ross,NYG,31,lcb,4,2,1,9,0,9,5,,,,,,,4,4,0,0,0,
852,Garrison Sanborn,BUF,28,,16,0,,,,,,,,,,,,9,4,5,0,0,
853,Brian Sanford,2TM,26,,6,1,,,,,,,,,,,,8,4,4,3,0,
854,Jordan Senn,CAR,29,,14,0,,,,,,,,,,,,7,4,3,0,0,
855,John Simon,BAL,23,,7,0,,,,,,,,,,,,4,4,0,0,0,
856,Brad Smith,2TM,30,,8,0,,,,,,0,1,1,-4,0,,5,4,1,0,0,
857,Ronald Talley,ARI,27,,6,0,,,,,,,,,,,,4,4,0,0,0,
858,Justin Trattou,2TM,25,,6,0,,,,,,,,,,,,4,4,0,0,0,
859,Josh Victorian,HOU,25,,8,0,,,,,,,,,,,,5,4,1,0,0,
860,Tyrunn Walker,NOR,23,,7,0,0,0,0,0,1,,,,,,1.0,9,4,5,1,3,
861,Vince Wilfork,NWE,32,dt,4,4,,,,,,,,,,,,9,4,5,0,1,
862,Trent Williams,WAS,25,LT,16,16,,,,,,,,,,,,5,4,1,0,0,
863,Martez Wilson,3TM,25,,9,0,,,,,,,,,,,1.0,4,4,0,1,2,
864,Keenan Allen,SDG,21,WR,15,14,,,,,,0,2,0,0,0,,3,3,0,0,0,
865,Joe Berger,MIN,31,lg/rg,16,2,,,,,,,,,,,,3,3,0,0,0,
866,Rob Bironas01,TEN,35,K,16,0,,,,,,,,,,,,3,3,0,0,0,
867,Kyle Bosworth,DAL,27,,14,0,,,,,,,,,,,,6,3,3,0,0,
868,Jarrett Boykin,GNB,24,WR,16,8,,,,,,0,0,2,15,1,,4,3,1,0,0,
869,Allen Bradford,2TM,25,,10,0,,,,,,,,,,,,4,3,1,0,0,
870,Donald Brown,IND,26,rb,16,5,,,,,,0,1,2,0,0,,3,3,0,0,0,
871,Jalil Brown,2TM,26,,7,0,,,,,,,,,,,,4,3,1,0,0,
872,Miles Burris,OAK,25,,6,0,,,,,,0,0,1,0,0,,4,3,1,0,0,
873,Crezdon Butler,SDG,26,,12,0,,,,,,1,0,0,0,0,,4,3,1,0,0,
874,D.J. Campbell,MIA,24,,4,0,,,,,,,,,,,,3,3,0,0,0,
875,John Carlson,MIN,29,TE,13,8,,,,,,0,1,1,0,0,,3,3,0,0,0,
876,Andre Carter,NWE,34,,9,0,0,0,0,0,2,,,,,,2.0,4,3,1,2,7,
877,Michael Cox,NYG,25,rb,14,1,,,,,,0,0,1,0,0,,3,3,0,0,0,
878,Benny Cunningham,STL,23,,14,0,,,,,,0,2,1,0,0,,3,3,0,0,0,
879,Troy Davis,NYJ,22,,4,0,,,,,,,,,,,,5,3,2,0,0,
880,Ed Dickson,BAL,26,TE,16,14,,,,,,,,,,,,4,3,1,0,0,
881,Nate Ebner,NWE,25,,15,0,,,,,,0,0,2,0,0,,9,3,6,0,0,
882,Larry Foote,PIT,33,lilb,1,1,,,,,,,,,,,,8,3,5,0,0,
883,Jerry Franklin,CHI,25,,10,0,,,,,,,,,,,,7,3,4,0,0,
884,Johnathan Franklin,GNB,24,,11,0,,,,,,0,2,0,0,0,,3,3,0,0,0,
885,Orlando Franklin,DEN,26,RT,15,15,,,,,,,,,,,,3,3,0,0,0,
886,Omar Gaither,ATL,29,mlb,8,1,,,,,,,,,,,,8,3,5,0,0,
887,Ka'lial Glaud,TAM,23,,7,0,,,,,,,,,,,,4,3,1,0,0,
888,Gino Gradkowski,BAL,25,C,16,16,,,,,,0,2,1,-20,0,,3,3,0,0,0,
889,Jimmy Graham,NOR,27,TE/wr,16,12,,,,,,0,0,1,-2,0,,3,3,0,0,0,
890,T.J. Graham,BUF,24,wr,16,6,,,,,,0,1,0,0,0,,3,3,0,0,0,
891,A.J. Green,CIN,25,WR,16,16,,,,,,0,1,0,0,0,,3,3,0,0,0,
892,Alex Green,NYJ,25,,13,0,,,,,,,,,,,,6,3,3,0,0,
893,BenJarvus Green-Ellis,CIN,28,RB,16,16,,,,,,0,2,0,0,0,,3,3,0,0,0,
894,Peyton Hillis,NYG,27,rb,7,1,,,,,,0,2,1,0,0,,3,3,0,0,0,
895,Domenik Hixon,CAR,29,,15,0,,,,,,,,,,,,3,3,0,0,0,
896,Andre Holmes,OAK,25,wr,10,4,,,,,,0,0,1,22,0,,3,3,0,0,0,
897,Lamar Holmes,ATL,24,LT/rt,16,15,,,,,,,,,,,,3,3,0,0,0,
898,DeAndre Hopkins,HOU,21,WR,16,16,,,,,,1,1,0,0,0,,3,3,0,0,0,
899,J.J. Jansen,CAR,27,,16,0,,,,,,,,,,,,4,3,1,0,0,
900,Greg Jennings,MIN,30,WR,15,15,,,,,,,,,,,,3,3,0,0,0,
901,Shelton Johnson,OAK,23,,4,0,,,,,,0,0,1,-1,0,,4,3,1,0,0,
902,Jacoby Jones,BAL,29,WR,12,9,,,,,,,,,,,,3,3,0,0,0,
903,Kyle Juszczyk,BAL,22,,16,0,,,,,,0,0,1,0,0,,5,3,2,0,0,
904,T.J. Lang,GNB,26,RG,16,16,,,,,,0,0,1,0,0,,4,3,1,0,0,
905,Spencer Lanning,CLE,25,P,16,0,,,,,,,,,,,,3,3,0,0,0,
906,Spencer Larsen,TAM,29,te,13,1,,,,,,0,0,1,0,0,,3,3,0,0,0,
907,Andrew Luck,IND,24,QB,16,16,,,,,,0,6,2,2,0,,4,3,1,0,0,
908,Marshawn Lynch,SEA,27,RB,16,16,,,,,,1,4,1,0,0,,3,3,0,0,0,
909,Brandon Magee,CLE,23,,8,0,,,,,,,,,,,,5,3,2,0,0,
910,Brandon Marshall,DEN,24,,1,0,,,,,,,,,,,,3,3,0,0,0,
911,Steven Means,TAM,23,,10,0,,,,,,,,,,,,5,3,2,0,2,
912,Henry Melton,CHI,27,dt,3,3,,,,,,0,0,1,-1,0,,5,3,2,0,0,
913,Dontay Moch,ARI,25,,4,0,,,,,,,,,,,1.0,3,3,0,1,2,
914,Mike Mohamed,HOU,25,,8,0,,,,,,,,,,,,3,3,0,0,0,
915,Nick Moody,SFO,23,,4,0,,,,,,,,,,,,4,3,1,0,0,
916,Santana Moss,WAS,34,wr,16,1,,,,,,0,2,0,0,0,,3,3,0,0,0,
917,Josh Norman,CAR,26,,7,0,,,,,,,,,,,,4,3,1,1,0,
918,Mike Nugent01,CIN,31,K,16,0,,,,,,,,,,,,3,3,0,0,0,
919,Matt Overton,IND,28,,16,0,,,,,,,,,,,,6,3,3,0,0,
920,Chris Owusu,TAM,23,wr,9,4,,,,,,,,,,,,3,3,0,0,0,
921,Jason Peters,PHI,31,LT,16,16,,,,,,,,,,,,3,3,0,0,0,
922,John Phillips,SDG,26,te,15,6,,,,,,,,,,,,4,3,1,0,0,
923,Julian Posey,CLE,25,db,5,1,,,,,,,,,,,1.0,6,3,3,1,1,
924,Justin Pugh,NYG,23,RT,16,16,,,,,,,,,,,,3,3,0,0,0,
925,Andrew Quarless,GNB,25,TE,16,10,,,,,,,,,,,,3,3,0,0,0,
926,Dominic Raiola,DET,35,C,16,16,,,,,,,,,,,,3,3,0,0,0,
927,Ryan Robinson,OAK,23,,11,0,0,0,0,0,1,,,,,,,4,3,1,0,0,
928,Dante Rosario,CHI,29,te,15,3,,,,,,,,,,,,4,3,1,0,0,
929,Evan Royster,WAS,26,,10,0,,,,,,,,,,,,4,3,1,0,0,
930,Emmanuel Sanders,PIT,26,WR,16,10,,,,,,0,1,1,0,0,,3,3,0,0,0,
931,Mohamed Sanu,CIN,24,WR,16,14,,,,,,0,1,0,0,0,,3,3,0,0,0,
932,Lyle Sendlein,ARI,29,C,16,16,,,,,,0,1,1,-7,0,,3,3,0,0,0,
933,DeShawn Shead,SEA,24,,5,0,,,,,,,,,,,,4,3,1,0,0,
934,Jason Snelling,ATL,30,fb,14,1,,,,,,0,0,1,0,0,,4,3,1,0,0,
935,Matthew Stafford,DET,25,QB,16,16,,,,,,0,12,4,-32,0,,4,3,1,0,0,
936,Devon Still,CIN,24,,10,0,0,0,0,0,3,,,,,,,7,3,4,0,0,
937,Phillip Tanner,DAL,25,,16,0,,,,,,0,1,0,0,0,,5,3,2,0,0,
938,Cooper Taylor,NYG,23,,10,0,,,,,,,,,,,,4,3,1,0,0,
939,Jamar Taylor,MIA,23,,9,0,,,,,,,,,,,,3,3,0,0,0,
940,Daniel Thomas,MIA,26,rb,15,1,,,,,,0,0,1,0,0,,3,3,0,0,0,
941,Michael Thomas,MIA,23,,3,0,1,0,0,0,2,,,,,,,3,3,0,0,0,
942,Pierre Thomas,NOR,29,RB,16,9,,,,,,0,2,1,0,0,,3,3,0,0,0,
943,Hugh Thornton,IND,22,LG,14,12,,,,,,,,,,,,3,3,0,0,0,
944,Mike Tolbert,CAR,28,FB,16,13,,,,,,0,0,1,0,0,,3,3,0,0,0,
945,Anthony Toribio,KAN,28,,8,0,,,,,,,,,,,,5,3,2,0,0,
946,Scott Wells,STL,32,C,12,12,,,,,,,,,,,,3,3,0,0,0,
947,Brandon Williams,BAL,24,,7,0,,,,,,0,0,1,0,0,1.0,6,3,3,2,1,
948,Jason Williams,CAR,27,,11,0,,,,,,,,,,,,4,3,1,0,0,
949,Russell Wilson,SEA,25,QB,16,16,,,,,,0,12,5,-15,0,,3,3,0,0,0,
950,Tavon Wilson,NWE,23,,13,0,1,74,1,74,1,,,,,,,3,3,0,0,0,
951,Robert Woods,BUF,21,WR,14,14,,,,,,,,,,,,4,3,1,0,0,
952,Nnamdi Asomugha,SFO,32,,3,1,0,0,0,0,1,,,,,,,2,2,0,0,0,
953,Marvin Austin,2TM,24,,3,0,,,,,,,,,,,,2,2,0,1,0,
954,Jason Avant,PHI,30,WR,16,13,,,,,,0,1,0,0,0,,2,2,0,0,0,
955,Dan Bailey,DAL,25,K,16,0,,,,,,,,,,,,2,2,0,0,0,
956,Billy Bajema,BAL,31,te,6,1,,,,,,,,,,,,2,2,0,0,0,
957,Chase Baker,MIN,25,,5,0,,,,,,,,,,,,4,2,2,0,0,
958,Joe Barksdale,STL,25,rg/RT,16,13,,,,,,,,,,,,2,2,0,0,0,
959,Antwan Barnes,NYJ,29,,5,0,,,,,,,,,,,2.0,3,2,1,2,4,
960,Khalif Barnes,OAK,31,lg/LT,16,16,,,,,,,,,,,,3,2,1,0,0,
961,Sam Barrington,GNB,23,,7,0,,,,,,,,,,,,2,2,0,0,0,
962,Travis Benjamin,CLE,24,wr,8,3,,,,,,0,2,1,0,0,,2,2,0,0,0,
963,Giovani Bernard,CIN,22,,16,0,,,,,,0,2,1,0,0,,2,2,0,0,0,
964,Anquan Boldin,SFO,33,WR,16,16,,,,,,,,,,,,2,2,0,0,0,
965,A.J. Bouye,HOU,22,,6,0,,,,,,,,,,,,2,2,0,0,0,
966,Da'Quan Bowers,TAM,23,de/dt,13,2,,,,,,,,,,,1.0,7,2,5,0,3,
967,Aaron Brewer,DEN,23,,16,0,,,,,,,,,,,,2,2,0,0,0,
968,Beau Brinkley,TEN,23,,16,0,,,,,,,,,,,,4,2,2,0,0,
969,Antonio Brown,PIT,25,WR,16,14,,,,,,0,1,1,0,0,,2,2,0,0,0,
970,Duane Brown,HOU,28,LT,14,14,,,,,,0,0,1,0,0,,2,2,0,0,0,
971,Nate Burleson,DET,32,WR,9,8,,,,,,0,1,0,0,0,,2,2,0,0,0,
972,Jermon Bushrod,CHI,29,LT,16,16,,,,,,0,0,1,0,0,,2,2,0,0,0,
973,Travaris Cadet,NOR,24,,13,0,,,,,,,,,,,,5,2,3,0,0,
974,Andre Caldwell,DEN,28,wr,16,2,,,,,,,,,,,,4,2,2,0,0,
975,Mike Catapano,KAN,23,,15,0,,,,,,,,,,,1.0,3,2,1,1,3,
976,Scott Chandler,BUF,28,te,16,7,,,,,,0,1,0,0,0,,2,2,0,0,0,
977,Chris Chester,WAS,30,RG,16,16,,,,,,0,0,1,0,0,,2,2,0,0,0,
978,Chris Clark,DEN,28,LT,16,14,,,,,,,,,,,,2,2,0,0,0,
979,Dallas Clark,BAL,34,,12,0,,,,,,,,,,,,2,2,0,0,0,
980,Jeromey Clary,SDG,30,RG/rt,15,15,,,,,,,,,,,,2,2,0,0,0,
981,Randall Cobb,GNB,23,wr,6,4,,,,,,1,0,0,0,0,,2,2,0,0,0,
982,Jed Collins,NOR,27,FB,16,8,,,,,,0,0,1,0,0,,2,2,0,0,0,
983,Marques Colston,NOR,30,WR,15,11,,,,,,,,,,,,2,2,0,0,0,
984,Dan Connor,2TM,28,,6,0,,,,,,,,,,,,4,2,2,0,0,
985,Jerricho Cotchery,PIT,31,wr,16,6,,,,,,,,,,,,2,2,0,0,0,
986,Morgan Cox,BAL,27,,16,0,,,,,,0,0,1,0,0,,2,2,0,0,0,
987,Keyunta Dawson,2TM,28,,8,0,,,,,,1,0,0,0,0,0.5,3,2,1,0,3,
988,John Denney,MIA,35,,16,0,,,,,,0,0,1,0,0,,4,2,2,0,0,
989,Jack Doyle,IND,23,te,15,4,,,,,,,,,,,,2,2,0,0,0,
990,Andrew Economos,TAM,31,,16,0,,,,,,,,,,,,3,2,1,0,0,
991,Jay Feely01,ARI,37,K,16,0,,,,,,,,,,,,3,2,1,0,0,
992,D'Brickashaw Ferguson,NYJ,30,LT,16,16,,,,,,0,0,1,0,0,,3,2,1,0,0,
993,Brandon Fields,MIA,29,P,16,0,,,,,,0,1,0,-7,0,,2,2,0,0,0,
994,Coby Fleener,IND,25,TE,16,12,,,,,,0,1,0,0,0,,2,2,0,0,0,
995,Chase Ford,MIN,23,,9,0,,,,,,,,,,,,2,2,0,0,0,
996,Marcus Forston,NWE,24,,3,0,,,,,,,,,,,,3,2,1,2,0,
997,Eric Frampton,NOR,29,,2,0,,,,,,,,,,,,2,2,0,0,0,
998,Doug Free,DAL,29,RT,16,16,,,,,,,,,,,,2,2,0,0,0,
999,Thomas Gafford,KAN,30,,16,0,,,,,,,,,,,,3,2,1,0,0,
1000,Antonio Gates,SDG,33,TE,16,15,,,,,,0,2,0,0,0,,2,2,0,0,0,
1001,Mike Gillislee,MIA,23,,3,0,,,,,,,,,,,,2,2,0,0,0,
1002,Marquise Goodwin,BUF,23,wr,12,1,,,,,,0,1,0,0,0,,2,2,0,0,0,
1003,MarQueis Gray,CLE,24,te,12,2,,,,,,,,,,,,2,2,0,0,0,
1004,John Greco,CLE,28,LG/rg,14,14,,,,,,,,,,,,2,2,0,0,0,
1005,Virgil Green,DEN,25,te,16,3,,,,,,,,,,,,3,2,1,0,0,
1006,Robert Griffin,WAS,23,QB,13,13,,,,,,0,11,2,-36,0,,2,2,0,0,0,
1007,Jordan Gross,CAR,33,LT,16,16,,,,,,,,,,,,2,2,0,0,0,
1008,Clay Harbor,JAX,26,te,16,7,,,,,,0,2,0,0,0,,3,2,1,0,0,
1009,Brian Hartline,MIA,27,WR,16,15,,,,,,,,,,,,2,2,0,0,0,
1010,Joe Hawley,ATL,25,c,16,7,,,,,,0,1,0,-16,0,,2,2,0,0,0,
1011,Roy Helu,WAS,25,,16,0,,,,,,0,2,2,0,0,,3,2,1,0,0,
1012,Darrius Heyward-Bey,IND,26,WR,16,11,,,,,,,,,,,,3,2,1,0,0,
1013,T.Y. Hilton,IND,24,WR,16,10,,,,,,0,1,1,0,0,,2,2,0,0,0,
1014,Rob Housler,ARI,25,TE,13,10,,,,,,0,1,0,0,0,,2,2,0,0,0,
1015,Corvey Irvin,DAL,28,,6,0,,,,,,,,,,,,3,2,1,0,1,
1016,Mike Iupati,SFO,26,LG,12,12,,,,,,,,,,,,2,2,0,0,0,
1017,Fred Jackson,BUF,32,rb,16,6,,,,,,0,3,1,0,0,,2,2,0,0,0,
1018,Charles James,NYG,23,,12,0,,,,,,0,1,0,0,0,,4,2,2,0,0,
1019,Charlie Johnson,MIN,29,LG,15,15,,,,,,,,,,,,2,2,0,0,0,
1020,Darius Johnson,ATL,22,wr,10,2,,,,,,0,1,0,0,0,,2,2,0,0,0,
1021,Steve Johnson,BUF,27,WR,12,12,,,,,,0,1,1,0,0,,2,2,0,0,0,
1022,Ryan Kalil,CAR,28,C,16,16,,,,,,,,,,,,2,2,0,0,0,
1023,Marquette King,OAK,25,P,16,0,,,,,,,,,,,,2,2,0,0,0,
1024,John Kuhn,GNB,31,fb,15,6,,,,,,0,2,1,0,0,,2,2,0,0,0,
1025,Eddie Lacy,GNB,23,RB,15,15,,,,,,0,1,1,0,0,,2,2,0,0,0,
1026,L.P. Ladouceur,DAL,32,,16,0,,,,,,,,,,,,2,2,0,0,0,
1027,Brandon LaFell,CAR,27,WR,16,16,,,,,,0,1,1,0,0,,2,2,0,0,0,
1028,Shane Lechler,HOU,37,P,16,0,,,,,,,,,,,,2,2,0,0,0,
1029,Marcedes Lewis,JAX,29,TE,11,11,,,,,,0,1,0,0,0,,2,2,0,0,0,
1030,Chris Lewis-Harris,CIN,24,,6,0,,,,,,,,,,,,3,2,1,0,0,
1031,Phil Loadholt,MIN,27,RT,15,15,,,,,,,,,,,,2,2,0,0,0,
1032,Ricardo Lockette,SEA,27,wr,8,1,,,,,,1,0,0,0,0,,2,2,0,0,0,
1033,Cullen Loeffler,MIN,32,,16,0,,,,,,0,0,1,0,0,,2,2,0,0,0,
1034,Nick Mangold,NYJ,29,C,16,16,,,,,,0,2,0,-29,0,,3,2,1,0,0,
1035,Peyton Manning,DEN,37,QB,16,16,,,,,,0,11,2,-4,0,,2,2,0,0,0,
1036,EJ Manuel,BUF,23,QB,10,10,,,,,,0,6,2,-5,0,,2,2,0,0,0,
1037,Stansly Maponga,ATL,22,,12,0,,,,,,,,,,,,5,2,3,0,1,
1038,Derrick Martin,CHI,28,,7,0,,,,,,,,,,,,3,2,1,0,0,
1039,Bryan McCann,ARI,26,,6,0,,,,,,,,,,,,2,2,0,0,0,
1040,Jordan Miller,JAX,25,dt,2,1,,,,,,,,,,,,2,2,0,0,0,
1041,Lamar Miller,MIA,22,RB,16,15,,,,,,0,1,0,0,0,,2,2,0,0,0,
1042,Collin Mooney,TEN,27,fb,12,4,,,,,,,,,,,,3,2,1,0,0,
1043,Lance Moore,NOR,30,wr,13,5,,,,,,0,1,0,0,0,,2,2,0,0,0,
1044,Thomas Morstead,NOR,27,P,16,0,,,,,,,,,,,,2,2,0,0,0,
1045,Brandon Myers,NYG,28,TE,16,14,,,,,,,,,,,,2,2,0,0,0,
1046,David Nelson,NYJ,27,wr,12,6,,,,,,,,,,,,2,2,0,0,0,
1047,Cam Newton,CAR,24,QB,16,16,,,,,,0,3,1,-8,0,,2,2,0,0,0,
1048,Hakeem Nicks,NYG,25,WR,15,15,,,,,,,,,,,,2,2,0,0,0,
1049,Danny Noble,JAX,24,te,8,1,,,,,,0,0,1,0,0,,2,2,0,0,0,
1050,Michael Palmer,PIT,25,,16,0,,,,,,,,,,,,2,2,0,0,0,
1051,Tony Pashos,OAK,33,RT,12,12,,,,,,,,,,,,2,2,0,0,0,
1052,Isaiah Pead,STL,24,,10,0,,,,,,,,,,,,3,2,1,0,0,
1053,Erik Pears,BUF,31,RT,16,16,,,,,,,,,,,,2,2,0,0,0,
1054,Micah Pellerin,2TM,25,,5,0,,,,,,,,,,,,2,2,0,0,0,
1055,Jeris Pendleton,IND,30,,1,0,,,,,,,,,,,,3,2,1,0,0,
1056,Adrian Peterson,MIN,28,RB,14,14,,,,,,0,5,1,0,0,,2,2,0,0,0,
